image,modal,split,model,prediction_path,image_path,mask_path,image_size,erode_dilate_radius,interior_area,boundary_inner_area,boundary_outer_area,exterior_area,total_fn_pixels,total_fp_pixels,total_error_pixels,interior_FN_pixels,boundary_FN_pixels,boundary_FP_pixels,exterior_FP_pixels,interior_FN,boundary_FN,boundary_FP,exterior_FP,interior_error_ratio,boundary_error_ratio,exterior_error_ratio,boundary_FN_error_ratio,boundary_FP_error_ratio,boundary_fp_fn_balance,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,low_dice,low_boundary_iou,high_hd95,high_dice_low_boundary,high_dice_high_hd95
gas_c76443e2959241,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_c76443e2959241.png,dataset\NBI\test\images\gas_c76443e2959241.jpg,dataset\NBI\test\masks\gas_c76443e2959241.png,256,5,10584,2282,2431,50239,18,18436,18454,0,18,2230,16206,0.0,0.007887817703768623,0.9173179761415056,0.32257807679292977,0.0,0.12181640836674976,0.8781835916332502,0.0009753982876341173,0.12084101007911564,0.9919928825622776,0.5820387631306406,0.4104757929883139,0.0321372854914196,74.97832851637742,0.2815091013908386,0.196319580078125,0.0012496543105764,0.0015919085301226,0.0010494770499524,0.0008656024480928,False,True,False,False,False
gas_c7ea215fabf2f37a,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_c7ea215fabf2f37a.png,dataset\NBI\test\images\gas_c7ea215fabf2f37a.jpg,dataset\NBI\test\masks\gas_c7ea215fabf2f37a.png,256,5,11304,2715,2865,48652,3997,18756,22753,2921,1076,1428,17328,0.25840410474168435,0.39631675874769795,0.49842931937172774,0.3561621310531941,0.12837867533951566,0.11005142179053312,0.7615699028699512,0.04729046719113963,0.06276095459939349,0.5702875399361023,0.4685620056799096,0.3059621136590229,0.0564672438299521,68.60029154456998,0.3468391299247741,0.2139129638671875,0.0001770162222877,0.0005867816707928,0.0006868275496749,0.0001566467501115,True,True,False,False,False
gas_c8d76dc616b3be7d,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_c8d76dc616b3be7d.png,dataset\NBI\test\images\gas_c8d76dc616b3be7d.jpg,dataset\NBI\test\masks\gas_c8d76dc616b3be7d.png,256,5,12999,2529,2677,47331,466,22258,22724,61,405,1485,20773,0.004692668666820525,0.1601423487544484,0.5547254389241688,0.43888783249878516,0.0026843865516634397,0.08317197676465411,0.9141436366836825,0.017822566449568738,0.06534941031508537,0.7857142857142857,0.5708283906682483,0.3994120698599342,0.162332838038633,84.07912922574707,0.3461017310619354,0.2369384765625,0.0006985259541711,0.0017516998249289,0.001458139067745,0.0004047251169803,False,False,False,False,False
gas_c9ca17faaebc0204,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_c9ca17faaebc0204.png,dataset\NBI\test\images\gas_c9ca17faaebc0204.jpg,dataset\NBI\test\masks\gas_c9ca17faaebc0204.png,256,5,13192,2284,2008,48052,242,5108,5350,0,242,1219,3889,0.0,0.10595446584938704,0.6070717131474104,0.08093315574793973,0.0,0.2730841121495327,0.7269158878504672,0.045233644859813085,0.22785046728971964,0.8343600273785079,0.8512067769379633,0.7409573453690166,0.1997248337537262,63.08406579404041,0.0812141299247741,0.23614501953125,0.0005319367347998,0.0009673868375231,0.0007914912514557,8.548209636980646e-05,False,False,False,False,True
gas_c9d0e4ff1441f017,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_c9d0e4ff1441f017.png,dataset\NBI\test\images\gas_c9d0e4ff1441f017.jpg,dataset\NBI\test\masks\gas_c9d0e4ff1441f017.png,256,5,29088,3266,3276,29906,6553,542,7095,4497,2056,451,91,0.15459983498349836,0.6295162278015921,0.13766788766788768,0.003042867651976192,0.6338266384778013,0.3533474277660324,0.012825933756166315,0.2897815362931642,0.06356589147286822,0.17989629038691662,0.8789457281510173,0.7840349483717236,0.1715259371450208,35.96163551109336,0.1083785071969032,0.493682861328125,0.0003903407830083,0.0003667391659357,0.0001594046693094,0.0001803821111753,False,False,False,False,False
gas_cb06954170400105,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cb06954170400105.png,dataset\NBI\test\images\gas_cb06954170400105.jpg,dataset\NBI\test\masks\gas_cb06954170400105.png,256,5,30789,3462,2597,28688,7492,12128,19620,5506,1986,1438,10690,0.17883010165968366,0.5736568457538995,0.5537158259530227,0.3726296709425544,0.28063200815494393,0.1745158002038736,0.5448521916411825,0.10122324159021406,0.07329255861365953,0.4199766355140187,0.7318405828155132,0.5770887893892034,0.0185185185185185,44.50949916062833,0.2993064522743225,0.5226287841796875,0.0003517036818115,0.0015995609513842,0.0015163624947586,0.0009111031461971,False,True,False,False,False
gas_cb6507c072ec77d3,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cb6507c072ec77d3.png,dataset\NBI\test\images\gas_cb6507c072ec77d3.jpg,dataset\NBI\test\masks\gas_cb6507c072ec77d3.png,256,5,24464,3115,3263,34694,9130,952,10082,6939,2191,546,406,0.2836412688031393,0.7033707865168539,0.16733067729083664,0.011702311638900098,0.6882562983535013,0.27147391390597103,0.040269787740527675,0.21731799246181313,0.05415592144415791,0.19948849104859334,0.785404865044985,0.646639231824417,0.1153543925821153,43.83263504135229,0.1540178507566452,0.4208221435546875,0.0005530387516586,0.0005957454440581,0.0003489191543747,0.0001448088097518,False,False,False,False,False
gas_cba2db0871912e7a,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cba2db0871912e7a.png,dataset\NBI\test\images\gas_cba2db0871912e7a.jpg,dataset\NBI\test\masks\gas_cba2db0871912e7a.png,256,5,21976,3257,3084,37219,5956,2215,8171,4122,1834,831,1384,0.1875682562795777,0.5630948725821308,0.2694552529182879,0.03718530857895161,0.5044670175009179,0.3261534695875658,0.16937951291151634,0.22445233141598336,0.10170113817158243,0.3118198874296435,0.8255823708716686,0.7029717115915801,0.1227080394922426,21.0,0.1243024542927742,0.3850250244140625,0.0001974440342372,0.0003623341817406,0.0002704282180713,0.0001622749907287,False,False,False,False,False
gas_cc47fb76ce4017cf,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cc47fb76ce4017cf.png,dataset\NBI\test\images\gas_cc47fb76ce4017cf.jpg,dataset\NBI\test\masks\gas_cc47fb76ce4017cf.png,256,5,23048,2889,2171,37428,3269,3243,6512,2338,931,977,2266,0.10144047205831308,0.32225683627552787,0.4500230308613542,0.060542909052046595,0.35902948402948404,0.292997542997543,0.34797297297297297,0.14296683046683048,0.15003071253071254,0.5120545073375262,0.8741361045250466,0.7764136571377364,0.2313664596273291,29.0,0.0994499325752258,0.3957672119140625,0.0004655723783087,0.000554330353212,0.0005080904232058,0.0001632986012224,False,False,False,False,False
gas_cdda2b0ae5a96b9f,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cdda2b0ae5a96b9f.png,dataset\NBI\test\images\gas_cdda2b0ae5a96b9f.jpg,dataset\NBI\test\masks\gas_cdda2b0ae5a96b9f.png,256,5,5807,1742,1860,56127,586,2803,3389,276,310,1345,1458,0.04752884449801963,0.17795637198622274,0.7231182795698925,0.025976802608370302,0.08143995278843316,0.4883446444378873,0.43021540277367953,0.09147241074063145,0.3968722336972558,0.8126888217522659,0.8024756585402671,0.6701121895877978,0.0659139456820262,13.92838827718412,0.0521564111113548,0.1151885986328125,0.000401811127629,0.0004492418246015,0.0001617046001337,0.0003236871830849,False,True,False,False,False
gas_ce4bc540d8fbc89f,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_ce4bc540d8fbc89f.png,dataset\NBI\test\images\gas_ce4bc540d8fbc89f.jpg,dataset\NBI\test\masks\gas_ce4bc540d8fbc89f.png,256,5,23526,2928,2514,36568,1435,823,2258,555,880,740,83,0.023590920683499106,0.3005464480874317,0.294351630867144,0.0022697440385036098,0.245792736935341,0.7174490699734278,0.03675819309123118,0.38972542072630645,0.32772364924712133,0.4567901234567901,0.9569586082783444,0.917469446441409,0.3595775324051848,12.0,0.0343191958963871,0.403656005859375,0.0010042607030677,0.0015888276712416,0.0011911483542771,0.0006271042436788,False,False,False,False,False
gas_ced873deeb2dc3f,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_ced873deeb2dc3f.png,dataset\NBI\test\images\gas_ced873deeb2dc3f.jpg,dataset\NBI\test\masks\gas_ced873deeb2dc3f.png,256,5,28893,3749,2193,30701,6603,9,6612,4339,2264,9,0,0.15017478281936802,0.6038943718324886,0.004103967168262654,0.0,0.6562310949788264,0.34376890502117363,0.0,0.3424077434966727,0.0013611615245009074,0.003959524857017158,0.8853531532333437,0.7942902775004991,0.2710398650073824,34.002205405508484,0.1026785746216774,0.498077392578125,0.0003186077136423,0.0005819125098281,0.000871719396327,0.0001571687646352,False,False,False,False,False
gas_cf69daef66156bfc,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cf69daef66156bfc.png,dataset\NBI\test\images\gas_cf69daef66156bfc.jpg,dataset\NBI\test\masks\gas_cf69daef66156bfc.png,256,5,47027,4088,3094,11327,1610,4571,6181,634,976,2048,2523,0.013481616943458013,0.23874755381604695,0.6619263089851325,0.2227421205968041,0.10257239928814108,0.48924122310305773,0.40818637760880117,0.1579032519009869,0.33133797120207087,0.6772486772486772,0.9420208868854698,0.8903964881804737,0.1677658034421746,17.69180601295413,0.0930524542927742,0.7799530029296875,0.0006001979585484,0.0006386434104082,0.0003668714740363,0.0001995085101466,False,False,False,False,False
gas_cf9b3716377c266b,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cf9b3716377c266b.png,dataset\NBI\test\images\gas_cf9b3716377c266b.jpg,dataset\NBI\test\masks\gas_cf9b3716377c266b.png,256,5,19066,2700,2166,41604,1107,3923,5030,344,763,864,3059,0.01804258890170985,0.2825925925925926,0.3988919667590028,0.0735265839823094,0.068389662027833,0.32345924453280317,0.6081510934393638,0.15168986083499006,0.1717693836978131,0.5310387215734481,0.8901228999887247,0.8020013206684614,0.1967886482449589,52.630789467763066,0.0776865407824516,0.332122802734375,0.0001349872331109,0.0004631826520735,0.0004296396979491,0.0002273483842028,False,False,False,False,True
gas_cfa86f6d3087ca07,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_cfa86f6d3087ca07.png,dataset\NBI\test\images\gas_cfa86f6d3087ca07.jpg,dataset\NBI\test\masks\gas_cfa86f6d3087ca07.png,256,5,37679,3885,1927,22045,12921,1093,14014,9914,3007,390,703,0.263117386342525,0.774002574002574,0.20238713025428126,0.03188931730551146,0.707435421721136,0.24240045668617097,0.05016412159269302,0.21457114314257172,0.027829313543599257,0.11480718280836032,0.8025407750462209,0.6702030084383026,0.0920899250624479,49.51767361255979,0.2149832546710968,0.63421630859375,0.0001454576981427,0.0004137082317898,0.0004382261238686,0.0004180156707559,False,True,False,False,False
gas_d0dd34ddf755c8ea,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d0dd34ddf755c8ea.png,dataset\NBI\test\images\gas_d0dd34ddf755c8ea.jpg,dataset\NBI\test\masks\gas_d0dd34ddf755c8ea.png,256,5,13515,2352,2378,47291,14042,5289,19331,12123,1919,439,4850,0.8970033296337403,0.8159013605442177,0.18460891505466778,0.10255651180985811,0.6271274119290259,0.12198023899436139,0.2508923490766127,0.09927060162433397,0.022709637370027416,0.18617472434266327,0.1583854462762933,0.086003580910045,0.0177383592017738,89.06317952335964,0.2950414419174194,0.2421112060546875,0.0005271401021697,0.0006301905826087,0.0002817699150965,0.0001781798792354,True,True,False,False,False
gas_d17953c118aa0ea8,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d17953c118aa0ea8.png,dataset\NBI\test\images\gas_d17953c118aa0ea8.jpg,dataset\NBI\test\masks\gas_d17953c118aa0ea8.png,256,5,31627,3544,2011,28354,7769,2467,10236,5504,2265,1106,1361,0.17402851993549814,0.6391083521444695,0.5499751367478867,0.048000282147139736,0.5377100429855413,0.32932786244626805,0.1329620945681907,0.2212778429073857,0.10805001953888238,0.3280925541382379,0.843098670736115,0.7287559011385726,0.0474541046068583,32.66801944019486,0.1557318270206451,0.5366668701171875,0.0004630481118412,0.0009674015377122,0.0004428052643352,0.0008080353312879,False,True,False,False,False
gas_d1c8829846d954fe,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d1c8829846d954fe.png,dataset\NBI\test\images\gas_d1c8829846d954fe.jpg,dataset\NBI\test\masks\gas_d1c8829846d954fe.png,256,5,31668,3374,3042,27452,806,8105,8911,188,618,1810,6295,0.005936592143488695,0.1831653823355068,0.5950032873109796,0.2293093399388023,0.021097519919200988,0.2724722253394681,0.7064302547413309,0.06935248569184155,0.20311973964762653,0.7454695222405272,0.8847023869813295,0.7932433250590301,0.1957278481012658,41.39746159537989,0.136120855808258,0.534698486328125,0.0001849616604584,0.0003088240732004,0.0001571085505859,0.0001401234757772,False,False,False,False,False
gas_d28d9eb37872047,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d28d9eb37872047.png,dataset\NBI\test\images\gas_d28d9eb37872047.jpg,dataset\NBI\test\masks\gas_d28d9eb37872047.png,256,5,50826,4733,2255,7722,4195,3448,7643,2543,1652,1092,2356,0.05003344744815646,0.3490386646946968,0.4842572062084257,0.3051023051023051,0.3327227528457412,0.35902132670417375,0.30825592045008504,0.21614549260761481,0.14287583409655893,0.3979591836734694,0.930986315639945,0.8708834407459084,0.2188878000979912,38.897300677553446,0.1161910071969032,0.8477630615234375,0.0003668214501017,0.0005253754467879,0.0004607976551033,0.0002616605693591,False,False,False,False,False
gas_d30dc583f7c4074,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d30dc583f7c4074.png,dataset\NBI\test\images\gas_d30dc583f7c4074.jpg,dataset\NBI\test\masks\gas_d30dc583f7c4074.png,256,5,18406,3702,3849,39579,4292,410,4702,2102,2190,408,2,0.11420189068781919,0.5915721231766613,0.10600155884645363,5.0531847697011044e-05,0.44704381114419395,0.5525308379413015,0.0004253509145044662,0.4657592513823905,0.0867715865589111,0.15704387990762125,0.8835656401944895,0.791417455432321,0.2601626016260163,56.23743221355725,0.0715880095958709,0.33734130859375,0.0004398447663943,0.0007113887826334,0.0005311286283183,0.0001590019038762,False,False,False,False,True
gas_d3507b050bb21b0e,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d3507b050bb21b0e.png,dataset\NBI\test\images\gas_d3507b050bb21b0e.jpg,dataset\NBI\test\masks\gas_d3507b050bb21b0e.png,256,5,43283,4551,2639,15063,910,12015,12925,92,818,1880,10135,0.00212554582630594,0.17974071632608218,0.7123910572186434,0.6728407355772422,0.007117988394584139,0.20874274661508704,0.7841392649903288,0.06328820116054158,0.14545454545454545,0.6968124536693847,0.8789927493631198,0.7841097806135827,0.2463743676222597,60.22855546784676,0.1969068944454193,0.729888916015625,0.0005744078596528,0.0007733413829583,0.0007176485898533,6.165676056433004e-05,False,False,False,False,True
gas_d408f819ded9e6e1,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d408f819ded9e6e1.png,dataset\NBI\test\images\gas_d408f819ded9e6e1.jpg,dataset\NBI\test\masks\gas_d408f819ded9e6e1.png,256,5,31524,3910,2291,27811,10787,3188,13975,8660,2127,1095,2093,0.27471133104935924,0.5439897698209719,0.4779572239196857,0.07525799144223509,0.6196779964221825,0.23055456171735242,0.14976744186046512,0.15220035778175314,0.07835420393559929,0.3398510242085661,0.7791413577951324,0.6381912949299398,0.1338110314947508,63.0316106384171,0.2130500674247741,0.540679931640625,0.0003574680431323,0.0006550866452521,0.0003992774686777,0.0005251458397629,False,False,False,False,False
gas_d432ada3aa0c2fcb,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d432ada3aa0c2fcb.png,dataset\NBI\test\images\gas_d432ada3aa0c2fcb.jpg,dataset\NBI\test\masks\gas_d432ada3aa0c2fcb.png,256,5,23170,3465,3612,35289,2403,10636,13039,1428,975,2288,8348,0.06163141993957704,0.2813852813852814,0.6334440753045404,0.2365609680070277,0.10951760104302477,0.2502492522432702,0.640233146713705,0.07477567298105683,0.17547357926221335,0.701195219123506,0.7882880013588976,0.6505572299712623,0.0509294242103672,38.0,0.1987204998731613,0.4064178466796875,0.0002369213331118,0.0004789816800287,0.00067330110203,0.0001463766438096,False,True,False,False,False
gas_d4fa6917dcba3623,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d4fa6917dcba3623.png,dataset\NBI\test\images\gas_d4fa6917dcba3623.jpg,dataset\NBI\test\masks\gas_d4fa6917dcba3623.png,256,5,27228,3634,2464,32210,2585,1984,4569,1137,1448,802,1182,0.04175848391361833,0.3984589983489268,0.325487012987013,0.03669667805029494,0.24885095206828628,0.49244911359159554,0.2586999343401182,0.31691836288028014,0.17553075071131538,0.35644444444444445,0.9245545359259022,0.8596944864348794,0.2762565641410353,24.007288504625016,0.0702925696969032,0.470916748046875,0.0005406459466671,0.0008037566807403,0.0007052393407257,0.000249967194816,False,False,False,False,False
gas_d5bfa909e34b6744,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d5bfa909e34b6744.png,dataset\NBI\test\images\gas_d5bfa909e34b6744.jpg,dataset\NBI\test\masks\gas_d5bfa909e34b6744.png,256,5,2743,1116,1265,60412,392,2037,2429,137,255,858,1179,0.04994531534815895,0.22849462365591397,0.6782608695652174,0.019515990200622394,0.05640181144503911,0.45821325648414984,0.485384932070811,0.10498147385755455,0.3532317826265953,0.77088948787062,0.7401090451558786,0.5874389702618731,0.0636862083509067,17.0,0.0370495840907096,0.0588836669921875,0.0002334801958749,0.0003567598344825,0.0001049119446436,5.4629162856890674e-05,False,True,False,False,False
gas_d6d6205e5dea247,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d6d6205e5dea247.png,dataset\NBI\test\images\gas_d6d6205e5dea247.jpg,dataset\NBI\test\masks\gas_d6d6205e5dea247.png,256,5,5330,2471,2627,55108,2434,2787,5221,1526,908,1225,1562,0.28630393996247655,0.367462565762849,0.46631138180433956,0.028344342019307543,0.29228117218923577,0.4085424248228309,0.29917640298793335,0.17391304347826086,0.23462938134457,0.5743084857008908,0.6721204188481675,0.5061606702809266,0.1288422131147541,32.0,0.0798788294196128,0.1190338134765625,0.0006759730461775,0.0008590792923885,0.0003884990765809,9.4269740412101e-05,False,False,False,False,False
gas_d7ae605323711791,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d7ae605323711791.png,dataset\NBI\test\images\gas_d7ae605323711791.jpg,dataset\NBI\test\masks\gas_d7ae605323711791.png,256,5,1273,743,892,62628,0,12542,12542,0,0,830,11712,0.0,0.0,0.9304932735426009,0.18700900555662003,0.0,0.06617764311911976,0.9338223568808802,0.0,0.06617764311911976,1.0,0.2435563963111846,0.1386645126548196,0.0169727323316638,119.45960897153635,0.1912667453289032,0.03076171875,0.0013544746996714,0.0022405369274428,0.0004685431656126,0.0004196400373217,True,True,True,False,False
gas_d82103daceec3edb,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d82103daceec3edb.png,dataset\NBI\test\images\gas_d82103daceec3edb.jpg,dataset\NBI\test\masks\gas_d82103daceec3edb.png,256,5,18955,2983,2783,40815,94,10037,10131,0,94,2415,7622,0.0,0.03151190077103587,0.8677685950413223,0.18674506921474948,0.0,0.24765571019642682,0.7523442898035732,0.009278452275194946,0.23837725792123185,0.9625348744519729,0.813134009610251,0.6851102114260009,0.113485365415694,41.31280397693573,0.1534598171710968,0.334747314453125,0.0009217787587888,0.000914654160457,0.0002915840951955,0.0001474405383351,False,False,False,False,False
gas_d87a608e680af548,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d87a608e680af548.png,dataset\NBI\test\images\gas_d87a608e680af548.jpg,dataset\NBI\test\masks\gas_d87a608e680af548.png,256,5,6394,2418,2565,54159,2838,6524,9362,1714,1124,1334,5190,0.26806380982170785,0.46484698097601324,0.5200779727095517,0.09582894809726915,0.18308053834650714,0.2625507370220038,0.554368724631489,0.12005981627857296,0.1424909207434309,0.5427176566314077,0.5608647586291611,0.3897234551041311,0.0500357398141529,32.526911934581186,0.1424984037876129,0.13446044921875,0.0007520296776159,0.0011198454763456,0.0008996437071046,0.0002203456426598,False,True,False,False,False
gas_d8fcc57878b528fa,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d8fcc57878b528fa.png,dataset\NBI\test\images\gas_d8fcc57878b528fa.jpg,dataset\NBI\test\masks\gas_d8fcc57878b528fa.png,256,5,15723,2961,2175,44677,509,2007,2516,2,507,1138,869,0.0001272021878776315,0.171225937183384,0.5232183908045978,0.01945072408621886,0.000794912559618442,0.6538155802861685,0.345389507154213,0.20151033386327505,0.4523052464228935,0.6917933130699088,0.9350963964873322,0.8781042654028436,0.3305555555555555,10.770329614269007,0.0384446755051612,0.28509521484375,0.0002849954594833,0.0005071698258175,0.0002691998185065,7.30847019805522e-05,False,False,False,False,False
gas_d930c0172e2f84d,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d930c0172e2f84d.png,dataset\NBI\test\images\gas_d930c0172e2f84d.jpg,dataset\NBI\test\masks\gas_d930c0172e2f84d.png,256,5,12984,3139,2934,46479,963,4073,5036,327,636,1528,2545,0.025184842883548983,0.2026122969098439,0.5207907293796864,0.054755911271757135,0.06493248610007943,0.42970611596505165,0.5053613979348689,0.12629070691024621,0.3034154090548054,0.7060998151571165,0.8583468874759722,0.7518456158528688,0.2168188202247191,22.816658053409093,0.0763711705803871,0.2460174560546875,0.0010553447230425,0.0013828723715256,0.0006734316911148,0.000560574783832,False,False,False,False,False
gas_d97f86f83a90b000,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d97f86f83a90b000.png,dataset\NBI\test\images\gas_d97f86f83a90b000.jpg,dataset\NBI\test\masks\gas_d97f86f83a90b000.png,256,5,41878,4087,2789,16782,3346,583,3929,1448,1898,564,19,0.03457662734610058,0.4643993149009053,0.20222301900322695,0.0011321654153259445,0.3685416136421481,0.6266225502672436,0.004835836090608297,0.48307457368287093,0.14354797658437263,0.22908204711616573,0.955895062180492,0.9155162738496072,0.3246948356807512,16.278820596099706,0.060008767992258,0.7013702392578125,0.0003841107752532,0.0006031626648609,0.0004406328079283,0.0001370202230984,False,False,False,False,False
gas_d9bbfaacd3c884df,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_d9bbfaacd3c884df.png,dataset\NBI\test\images\gas_d9bbfaacd3c884df.jpg,dataset\NBI\test\masks\gas_d9bbfaacd3c884df.png,256,5,28663,3373,2078,31422,757,12384,13141,148,609,1726,10658,0.005163451139099187,0.18055143788911948,0.8306063522617901,0.33918910317611867,0.011262460999923903,0.17768815158663726,0.8110493874134389,0.046343505060497676,0.13134464652613956,0.739186295503212,0.8256868060711757,0.7031231619809434,0.154351395730706,62.03224967708329,0.2011917978525161,0.48883056640625,0.0006647785942007,0.0009142345444072,0.0004599862787488,0.0005418806912315,False,False,False,False,False
gas_da6e61c95917e60a,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_da6e61c95917e60a.png,dataset\NBI\test\images\gas_da6e61c95917e60a.jpg,dataset\NBI\test\masks\gas_da6e61c95917e60a.png,256,5,20479,3180,3039,38838,133,14363,14496,0,133,2076,12287,0.0,0.04182389937106918,0.6831194471865746,0.31636541531489776,0.0,0.15238686534216336,0.8476131346578366,0.009174944812362031,0.14321192052980133,0.939791760977818,0.7642552469070305,0.6184572056601182,0.1875461936437546,52.22640639720311,0.2214006632566452,0.3610076904296875,0.0007178293115034,0.0008181021457683,0.0003365331138416,0.0001894149135687,False,False,False,False,False
gas_db2d2b3ddee5dd36,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_db2d2b3ddee5dd36.png,dataset\NBI\test\images\gas_db2d2b3ddee5dd36.jpg,dataset\NBI\test\masks\gas_db2d2b3ddee5dd36.png,256,5,16880,2744,2733,43179,9508,246,9754,7206,2302,220,26,0.4268957345971564,0.8389212827988338,0.08049762166117819,0.0006021445610134556,0.7387738363748206,0.2585605905269633,0.0026655730982161163,0.23600574123436538,0.02255484929259791,0.08723235527359238,0.6755047751951506,0.5100092190175162,0.0600729457198026,33.0,0.1482979953289032,0.2994384765625,0.0006632217781853,0.0014862992115993,0.0009839929644609,0.0001775551614694,False,True,False,False,False
gas_dbdcaaa38b9d4c82,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_dbdcaaa38b9d4c82.png,dataset\NBI\test\images\gas_dbdcaaa38b9d4c82.jpg,dataset\NBI\test\masks\gas_dbdcaaa38b9d4c82.png,256,5,47773,4371,2003,11389,5774,442,6216,2610,3164,291,151,0.05463337031377556,0.7238618165179592,0.14528207688467298,0.013258407235051365,0.4198841698841699,0.5558236808236808,0.024292149292149293,0.509009009009009,0.04681467181467181,0.08422575976845152,0.9372979108102044,0.8819949827376369,0.2029167320056452,20.0,0.0946867018938064,0.795654296875,0.0003001187198014,0.0003714407624661,0.0003370194326484,7.793595709624119e-05,False,False,False,False,False
gas_dcbdd7f290517b1c,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_dcbdd7f290517b1c.png,dataset\NBI\test\images\gas_dcbdd7f290517b1c.jpg,dataset\NBI\test\masks\gas_dcbdd7f290517b1c.png,256,5,38644,4642,2345,19905,950,1866,2816,4,946,1050,816,0.00010350895352447987,0.2037914691943128,0.44776119402985076,0.04099472494348154,0.0014204545454545455,0.7088068181818182,0.2897727272727273,0.3359375,0.3728693181818182,0.5260521042084169,0.9667468727115124,0.9356341124739644,0.4259017006167072,12.36931687685298,0.0443439111113548,0.660491943359375,0.0005407716170224,0.0010750608773632,0.0005967786259373,0.00098454939132,False,False,False,False,False
gas_dd196da4e6e194d3,NBI,test,attention_unet,experiment_03_baseline_failure_analysis\predictions\attention_unet\NBI\test\gas_dd196da4e6e194d3.png,dataset\NBI\test\images\gas_dd196da4e6e194d3.jpg,dataset\NBI\test\masks\gas_dd196da4e6e194d3.png,256,5,3279,1750,1901,58606,1261,2056,3317,464,797,635,1421,0.14150655687709668,0.4554285714285714,0.3340347185691741,0.024246664164078762,0.13988543864938197,0.43171540548688575,0.4283991558637323,0.24027735905939102,0.19143804642749473,0.44343575418994413,0.6924187725631769,0.5295416896742131,0.1560673771055345,24.38632548811376,0.0509406886994838,0.0767364501953125,0.0003610725440501,0.0003958211583321,6.968768007418667e-05,0.000151152214493,False,False,False,False,False
