model,modal,frequency_metric,frequency_group,n,frequency_mean,frequency_min,frequency_max,Dice_mean,Dice_std,IoU_mean,IoU_std,Boundary_IoU_mean,Boundary_IoU_std,HD95_mean,HD95_std,MAE_mean,MAE_std
attention_unet,WL,scale,low,140,0.09887499128069197,0.008697509765625,0.175201416015625,0.6389439967596409,0.24044304453907597,0.5101632325325982,0.23656777977740137,0.15182656778321932,0.1201961975778426,62.234497751675114,63.35687687755839,0.08001648476014708,0.06455018903086424
attention_unet,WL,scale,mid,140,0.28107332502092636,0.17926025390625,0.3924713134765625,0.7875976243502628,0.14378996656667675,0.6689789796617758,0.16779901633154656,0.16737403512513674,0.10533556660446787,44.414030941645514,37.26173698230492,0.11522825328367092,0.07174174249743234
attention_unet,WL,scale,high,140,0.5897402082170758,0.39306640625,0.965301513671875,0.8282301868107927,0.14162863518737817,0.7276803530313982,0.17649773377209377,0.20385724733802982,0.12534054843444883,42.24505000225573,23.65379457080848,0.17417689798665897,0.12316078092269989
attention_unet,WL,global_hfr,low,140,3.546965801412887e-05,1.1319274057401438e-05,5.342696948011099e-05,0.738794658935584,0.20999480141595317,0.6227028999945569,0.22763490189524135,0.16618506205956907,0.11936705372621774,51.517275503441255,42.10314430134024,0.1471645523428118,0.11766362553904161
attention_unet,WL,global_hfr,mid,140,8.785805967194593e-05,5.36937000054508e-05,0.0001337457483662,0.759286144482655,0.1915257399932202,0.6439545241729738,0.21258446518881138,0.17845475578160158,0.11755411171298207,49.90298145954468,44.12883341758558,0.1265195086997534,0.09382633344051801
attention_unet,WL,global_hfr,high,140,0.0003037183335295629,0.0001348511775508,0.001047246355484,0.7566910045024576,0.1936973323233793,0.6401651410582414,0.208598153800464,0.1784180324052152,0.12050570219192534,47.47332173259042,49.75947366779188,0.09573757498791172,0.07102471200877081
attention_unet,WL,boundary_hfr,low,140,0.00010819715198826664,1.780291597193157e-05,0.0001832513481694,0.7104354457372576,0.22579318410208155,0.5912613523645299,0.2359807064654122,0.15390705826269055,0.11047772988818394,50.4219663424147,47.70483824917042,0.11020849456544962,0.08840146935764903
attention_unet,WL,boundary_hfr,mid,140,0.000277301540527585,0.0001847266738082,0.0003719047034585,0.7618155055231013,0.16905054647679166,0.6412205283099653,0.1950026297645362,0.1681199583898345,0.11669348682768042,47.686492279900214,37.72184707228766,0.14086757491209673,0.10486301403899075
attention_unet,WL,boundary_hfr,high,140,0.0006171263089964493,0.0003725680495139,0.0018661145214978,0.7825208566603375,0.19029949983210367,0.6743406845512769,0.20867530190361663,0.20103083359386084,0.12526041263521207,50.78512007326143,49.99911769447845,0.11834556655293062,0.09860309782750665
attention_unet,WL,boundary_freq_std,low,140,8.055288227415514e-05,8.446436448026723e-06,0.0001576263829138,0.7075430306615127,0.23503233542910676,0.5905353367776617,0.2426060823200228,0.15824931479109164,0.11670278147361822,50.950462389286415,51.94995553299591,0.10545138248708094,0.08589704596127468
attention_unet,WL,boundary_freq_std,mid,140,0.00024441758139904217,0.0001584167245695,0.0003320746612853,0.7521078249559583,0.1776886597416863,0.6301266633076811,0.19821024918070193,0.1639450910505626,0.1137341894885521,50.057330239078354,45.14614960189252,0.12577313604498544,0.09146211034945927
attention_unet,WL,boundary_freq_std,high,140,0.0005466050826107529,0.0003320757883905,0.0021777751058212,0.7951209523032255,0.16695192921525867,0.6861605651404294,0.19490108430678554,0.2008634444047317,0.12270577754020918,47.88578606721158,38.241393379214614,0.13819711749841054,0.11290553409486308
attention_unet,WL,boundary_freq_gap,low,140,3.8813587048469436e-05,1.4028904146030363e-06,8.3103348064764e-05,0.6938516861490144,0.23635406363468242,0.5739605637783678,0.24172907549076203,0.1517769714426872,0.11080282224512196,53.93023340562304,53.94801717483954,0.10479469398103117,0.07977833265539587
attention_unet,WL,boundary_freq_gap,mid,140,0.0001472939898516586,8.507596879074982e-05,0.0002430232370848,0.7645918924173296,0.15490369897558395,0.6412124575959236,0.18200732022612062,0.1630957752032006,0.10110368978865138,46.129989983035735,36.20276605723396,0.12225907682441173,0.08751665906325554
attention_unet,WL,boundary_freq_gap,high,140,0.0005234370474232472,0.0002434641502695,0.0020591837383734,0.7963282293543524,0.18206338283200998,0.6916495438514809,0.2054253448746149,0.2081851036004981,0.13563488850354585,48.83335530691756,44.178613050041676,0.14236786522503406,0.11960717962301876
attention_unet,NBI,scale,low,140,0.1358872549874442,0.0240020751953125,0.2228546142578125,0.6611350952977931,0.24167013637335819,0.5363624369756199,0.2411726090009382,0.135401199430452,0.10394213470567103,54.011326477952025,50.71908023285387,0.11668782993885018,0.12195386290177573
attention_unet,NBI,scale,mid,140,0.33434175763811386,0.2239837646484375,0.4582672119140625,0.7959377485860005,0.13353965936388235,0.678985485425516,0.16521597188171783,0.16644200442479828,0.11346445265964472,42.21587594564918,25.60580753332153,0.1461602306991283,0.099768434388136
attention_unet,NBI,scale,high,140,0.6640621730259486,0.4597015380859375,0.95233154296875,0.8925528261995518,0.08806597089232358,0.8160690526131982,0.12913080621634748,0.26469964703541726,0.15289231157231453,33.24130263875323,20.872079712188384,0.12957674741878036,0.08958938734369065
attention_unet,NBI,global_hfr,low,140,0.00022450667541446792,4.037960570228595e-05,0.0003517036818115,0.7790230992568906,0.19884416628015197,0.6733485322411313,0.22324113959833145,0.19088032911107397,0.15765142162711845,43.99816978569956,37.540268041350735,0.14233811297453935,0.11439215998316109
attention_unet,NBI,global_hfr,mid,140,0.0004915639441224393,0.0003545902542211,0.0006503298888538,0.8001706546304742,0.1883345512752755,0.6996800611170625,0.2143527480748985,0.2021005217718401,0.13646398404394214,45.36371065613675,40.648641704278695,0.12627821506134096,0.10586199250067392
attention_unet,NBI,global_hfr,high,140,0.0010147147373321941,0.0006506058853279,0.0022380101703795,0.7704319161959806,0.18901503204105397,0.6583883816561402,0.21183892961655493,0.1735620000077535,0.11108122604761506,40.106624620518126,28.38552255277855,0.12380848002087852,0.09378822211516555
attention_unet,NBI,boundary_hfr,low,140,0.0003830698562258098,4.139722322038068e-05,0.0005539133207359,0.7580959014506418,0.20807363189595063,0.6466349984982898,0.2225187523221824,0.16682910541895613,0.13188342899326072,47.049362842224724,44.14637397575877,0.13473758116098383,0.10528933600769559
attention_unet,NBI,boundary_hfr,mid,140,0.0006923823376860372,0.000554330353212,0.0008743432773836,0.813879800309631,0.1752691022931608,0.7160775660026604,0.20742984384498248,0.2188937648607004,0.14921781633133052,40.22680351655262,31.341278783316792,0.12108108044069793,0.09973485006069105
attention_unet,NBI,boundary_hfr,high,140,0.0012970599745589291,0.000877008338271,0.0023991593713183,0.7776499683230726,0.18862593012656204,0.668704410513384,0.21555064935700327,0.18081998061101104,0.12292336476212558,42.1923387035771,30.4349801507005,0.13660614645507713,0.11006761237909987
attention_unet,NBI,boundary_freq_std,low,140,0.00021096579751077215,3.141723348210207e-05,0.0003325303623565,0.7261215977290272,0.22288284772627356,0.6093276977086237,0.2304385297115425,0.14790512394294048,0.10870327103496175,47.55019166743071,46.579403647096655,0.11670533980775087,0.10010036426999634
attention_unet,NBI,boundary_freq_std,mid,140,0.00042099367027716644,0.0003362900983709,0.0005065073522605,0.8275435678070318,0.1463160657663631,0.7285927741848058,0.18664115063955006,0.21659111835248862,0.15416033054642775,41.59583032073034,30.60394048173157,0.13099916924589441,0.09218564385324261
attention_unet,NBI,boundary_freq_std,high,140,0.0008149554417112786,0.0005072390119216,0.0018652232068285,0.7959605045472866,0.1862696813644364,0.6934965031209047,0.21455875647693828,0.20204660859523846,0.13420492611970714,40.32248307419341,27.314512755873242,0.1447202990031136,0.11991204083618981
attention_unet,NBI,boundary_freq_gap,low,140,0.00010075986368713268,4.776994911427884e-06,0.0001703827266279,0.7316978473390711,0.20496494507127805,0.6115725268602636,0.21981601634915518,0.1453710815220745,0.10064700845980898,48.7498240016031,39.40511694827874,0.14316406238691082,0.10974243193096085
attention_unet,NBI,boundary_freq_gap,mid,140,0.00025744128110253856,0.0001707918206982,0.0003917411091347,0.7790360328830488,0.19023121836872228,0.6707509164910206,0.2154075347432611,0.18220948153663283,0.12905067321604552,43.39599979447845,37.84513707403133,0.13202726429195275,0.10403101680344208
attention_unet,NBI,boundary_freq_gap,high,140,0.000704951243586782,0.0003948255458796,0.002372494903279,0.8388917898612257,0.16491203770804605,0.74909353166305,0.19296268833585178,0.23896228783196025,0.15801958607447902,37.322681266272895,28.834816293605858,0.11723348137789534,0.10042786265458747
