image,modal,model,frequency_metric,frequency_group,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,Dice,IoU,Boundary_IoU,HD95,MAE
gas_741dfe0783e78a74,NBI,unetpp,boundary_hfr,mid,0.4263763427734375,0.000578109619777,0.0007397715732301,0.0007368912893545,0.0001445578568393,0.6726685061095783,0.5067826004323759,0.1146849075825935,74.5,0.413763552904129
gas_7445a850363cc0eb,NBI,unetpp,boundary_hfr,mid,0.556671142578125,0.0005622533144699,0.0007821761359436,0.0005054601417251,0.0005388337423107,0.7292317952565546,0.5738511496703513,0.1220867694514162,43.0,0.2589285671710968
gas_746e767336ccbe10,NBI,unetpp,boundary_hfr,low,0.1009979248046875,0.0005147966482989,0.0004380347110066,0.0001615547512664,0.0005317720315604,0.923006500045775,0.8570214212852771,0.313295304958315,7.0,0.0167610011994838
gas_74a3444164344a1c,NBI,unetpp,boundary_hfr,mid,0.5023651123046875,0.0002572127340633,0.0007752314292334,0.000664090821509,0.0003841597368102,0.5083724638965181,0.3408172962698978,0.0796819214540733,68.1142418158897,0.3317721486091614
gas_756550f645818c12,NBI,unetpp,boundary_hfr,high,0.4582672119140625,0.0012988762109177,0.0012786406107372,0.0004148898161241,0.0001630218825912,0.9077617527248706,0.8311023304572212,0.1964723174914257,17.0,0.0834861323237419
gas_75745a62bff2b85c,NBI,unetpp,boundary_hfr,high,0.1910400390625,0.0006674816327009,0.0009363799230043,0.0005295879244711,0.0003210607136551,0.828869941155278,0.7077522559474979,0.1412365286443562,23.82382116458853,0.0568000636994838
gas_771c1f83786055e9,NBI,unetpp,boundary_hfr,low,0.26953125,0.0002244876845474,0.0003223338605859,0.0002947490217959,0.0001223816861059,0.7840497559439459,0.6448041437358368,0.1169277799006495,29.0,0.1093351393938064
gas_774f47f2e0fba6f7,NBI,unetpp,boundary_hfr,mid,0.6331939697265625,0.0003488288490059,0.0005997024068635,0.0003878336849084,0.000168409489102,0.971838420219207,0.945219544603491,0.4871557509835686,14.317821063276352,0.0361527428030967
gas_77950a9a3e4a1d6b,NBI,unetpp,boundary_hfr,mid,0.65765380859375,0.0006815269980913,0.0007159440812447,0.0005327464116321,0.0002235031070358,0.9118437189744788,0.8379712867301757,0.2386585365853658,29.33590633800233,0.1203364133834838
gas_77bf86fb4afc63c6,NBI,unetpp,boundary_hfr,low,0.570556640625,0.0001857976125223,0.000389018322817,0.00027373667484,0.0001256886130447,0.9020914306866556,0.8216453135536076,0.272365012950787,42.0,0.1054288893938064
gas_781a9d3997764d66,NBI,unetpp,boundary_hfr,low,0.0240020751953125,0.0002086869039873,0.0002600980331935,9.535756127074698e-05,2.462074146906363e-05,0.0,0.0,0.0,316.7838379715733,0.0240154657512903
gas_78efcdbfa85e80a7,NBI,unetpp,boundary_hfr,high,0.4531707763671875,0.0009499044434586,0.0009369995467762,0.0008697369342447,0.0005066236640094,0.9568553964217196,0.9172797262617622,0.3579152249134948,8.949844718999238,0.0385443232953548
gas_7a34685bb33d23f5,NBI,unetpp,boundary_hfr,low,0.0651092529296875,0.0002490529086474,0.0002844911375302,0.0002945257646414,0.0001993668957452,0.0905257239246556,0.0474087161366313,0.0738052026618269,55.54412629048546,0.0644730553030967
gas_7a4663a14193823,NBI,unetpp,boundary_hfr,mid,0.130706787109375,0.000929762402323,0.0008321531955008,0.0003372635719998,0.0001494757886055,0.4490214161287017,0.2895084566596194,0.0027583670467083,106.23088063270492,0.3214883506298065
gas_7a5358721ffb56d6,NBI,unetpp,boundary_hfr,high,0.3348846435546875,0.0007343410552686,0.00098919840867,0.0005499272789845,0.0003558721886885,0.667743608152846,0.5012125385467501,0.0941840940314455,72.67163673358822,0.33203125
gas_7abda7dbd6ae1254,NBI,unetpp,boundary_hfr,high,0.21893310546875,0.0008875622489514,0.0012800523843635,0.0006028796431695,0.0006275535370703,0.9193842698732044,0.8507966747488742,0.2444506104328523,11.40175425099138,0.0343391261994838
gas_7af32f6e84653d22,NBI,unetpp,boundary_hfr,high,0.2862548828125,0.0008781857952372,0.0010347678527952,0.0004007963037074,0.0001646886301397,0.9045864045864046,0.8257943925233645,0.3469288662296674,46.0,0.0557238534092903
gas_7c01c63b8f5dc76a,NBI,unetpp,boundary_hfr,mid,0.6640777587890625,0.000524657460866,0.0005995200386544,0.0004095337933146,0.0001435759506622,0.9003604156902041,0.8187777418501425,0.2557424489057696,31.0,0.1228675097227096
gas_7c3a6f6f1254e4f9,NBI,unetpp,boundary_hfr,high,0.840362548828125,0.0008275760429228,0.0008979445286635,0.0005523300879395,0.0004636826495369,0.9196101225073772,0.8511835788776693,0.2745409604519774,26.0,0.1254185289144516
gas_7cb3e4ae6ee1ca7d,NBI,unetpp,boundary_hfr,mid,0.0836334228515625,0.0006812237075678,0.000837906503056,0.0003265205528073,0.0002136587716941,0.4019559902200489,0.2515299877600979,0.0422785936804628,48.84209223673819,0.0731226056814193
gas_7d2d9cb4340a5970,NBI,unetpp,boundary_hfr,high,0.377349853515625,0.0005510165088598,0.0013153396759975,0.0009796994107564,0.0004030351022342,0.905655411984526,0.8275779145825317,0.3764361813244203,22.07243779380116,0.0714485049247741
gas_7d857e152b1b4152,NBI,unetpp,boundary_hfr,high,0.761810302734375,0.0010198701262356,0.0022264491334846,0.0017182885953838,0.0012684602887383,0.9228037541219244,0.8566718995290424,0.2704964808826327,37.343002900026406,0.1091757044196128
gas_7f61b23a51259e58,NBI,unetpp,boundary_hfr,low,0.09344482421875,0.0003488225274241,0.0005222001427965,0.0002027142451629,0.0004455746856005,0.7306822715786674,0.5756496227996647,0.1445578231292517,29.777614502573588,0.0403579398989677
gas_7feace15bb642b55,NBI,unetpp,boundary_hfr,mid,0.18292236328125,0.0005689032729376,0.0008626825881349,0.000448643699116,0.0001341631588247,0.6497187522828548,0.4811729062973382,0.2633944002765295,70.6707098249081,0.0955636128783226
gas_8006e4e277c1dbb5,NBI,unetpp,boundary_hfr,high,0.4235992431640625,0.000865416008642,0.0010364713081212,0.0004608750949805,0.0003948255458796,0.8626631608601747,0.7584939933121414,0.1863398810596503,39.270769533733926,0.116589605808258
gas_80c4c15bf9ab8520,NBI,unetpp,boundary_hfr,high,0.349761962890625,0.0012098215467825,0.0013902711080078,0.0010089353829335,0.0003675633421229,0.7259521572595216,0.5697997617561972,0.1872607030978071,39.44487603277543,0.1511479616165161
gas_80cb465b3306aa9e,NBI,unetpp,boundary_hfr,low,0.72686767578125,0.00016230193123,0.0003208075357292,0.0003440185789534,0.0004243543894562,0.7666867549571531,0.6216480347055038,0.0879697413372376,54.0,0.3163464665412903
gas_82cb03f661811bc,NBI,unetpp,boundary_hfr,low,0.0435791015625,0.0002249487460022,0.0001893376147899,4.8350091917562506e-05,6.318138193121169e-05,0.7304596673224826,0.5753733446041138,0.0916316035530621,20.248456731316587,0.0300342794507741
gas_8307dbd7092d8a93,NBI,unetpp,boundary_hfr,low,0.260223388671875,0.0003837658651968,0.0005037633648005,0.0002501068919597,0.0001759275446274,0.9056425191117584,0.8275563834741534,0.3075263015915835,20.01374141697543,0.0516581647098064
gas_83f5e3af2e45f5e1,NBI,unetpp,boundary_hfr,low,0.636383056640625,0.0002519652529731,0.0005264739219002,0.0005470845544817,0.0004640885359041,0.9164686715090624,0.8458164959433637,0.220708446866485,37.33856673140601,0.0980947092175483
gas_840fb3e1a04143de,NBI,unetpp,boundary_hfr,high,0.36376953125,0.0006605029944165,0.000933890742191,0.000408208579116,0.0003982910694068,0.7884407556304845,0.6507653334284796,0.0942895086321381,54.53843442430202,0.1950733363628387
