image,modal,split,model,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,pred_fg_ratio,gt_fg_ratio
gas_34505,WL,test,unetpp,0.8789331473895232,0.7840149276939823,0.3109341619731987,124.53955142040984,0.0830476731061935,0.3072357177734375,0.0001175248445355,0.0005774414172565,0.0004302725852095,5.966792238434535e-05,0.3779097576530612,0.3080556441326531
gas_24f00f173bf2bcb7,WL,test,unetpp,0.8917774207682196,0.8046916183447549,0.3458904109589041,119.83988689919076,0.0147680165246129,0.0616912841796875,3.534154537077608e-05,9.896004117278105e-05,8.381472798009135e-05,5.39596511552582e-05,0.0747369260204081,0.0617227359693877
gas_34505,WL,test,unet,0.8894703215796039,0.8009424141142951,0.2338656021290751,119.71340543280525,0.0724051371216774,0.3072357177734375,0.0001175248445355,0.0005774414172565,0.0004302725852095,5.966792238434535e-05,0.3470184948979591,0.3080556441326531
gas_33401,WL,test,attention_unet,0.8959291241448918,0.811477907567293,0.314362481680508,110.83655963138598,0.0369897969067096,0.163909912109375,3.181021752043954e-05,0.0001789196815134,0.0001522772308092,4.4718717574962654e-05,0.1912468112244898,0.1641820790816326
gas_158f38b82da59ce2,WL,test,attention_unet,0.8566961493790762,0.7493162459951551,0.1968874411871154,102.21373825748596,0.0639349520206451,0.21551513671875,0.0004833119122143,0.0004782106320622,0.0002049769929488,0.0001426627133034,0.2305484693877551,0.2156010841836734
gas_35237,WL,test,unetpp,0.9627145757706268,0.9281096150424106,0.4850521436848204,95.59514894783604,0.0241549741476774,0.3294830322265625,5.216318644711381e-05,0.0003019565528889,0.0003716331917503,0.0002811797527732,0.3180404974489796,0.3297991071428571
gas_27762,WL,test,swin_unet,0.8653305633630698,0.7626278944534195,0.3506408863784488,93.50279536920873,0.0878507643938064,0.3483428955078125,0.0001001616568476,0.0004077400308577,0.0003438901538671,0.0004705438084477,0.3039102359693877,0.3484335140306122
gas_34119,WL,test,unetpp,0.874132077203071,0.7764073027602695,0.1818640646029609,92.80298297955096,0.0820113196969032,0.3189849853515625,0.0001090544666508,0.0005776874939938,0.0003824011858899,0.0003001491212523,0.3328483737244898,0.3187181122448979
gas_34293,WL,test,attention_unet,0.9709481443091188,0.9435366536094012,0.4944639481501485,91.21603387407542,0.0201092157512903,0.3387451171875,8.248637750431165e-05,0.0002950198486421,0.0001842995797938,0.0002347168377059,0.3530173788265306,0.3391661352040816
gas_26179,WL,test,unetpp,0.8750633296179957,0.777877859845073,0.1575256699223641,87.06229980905847,0.0491470023989677,0.180389404296875,0.0001592338373747,0.0004386766095326,0.0004406115585904,0.0004053139009256,0.2134287308673469,0.179946588010204
gas_36047,WL,test,unet,0.8885470527404343,0.7994463957572515,0.2078895001755823,83.05657121843265,0.1718351393938064,0.8452911376953125,6.839362592362838e-05,0.0003645884502098,0.0003231072484024,0.0003361687123542,0.6953922193877551,0.8463807397959183
gas_34119,WL,test,attention_unet,0.8840401750574604,0.7921792122785238,0.2321230085216747,83.0,0.0734016299247741,0.3189849853515625,0.0001090544666508,0.0005776874939938,0.0003824011858899,0.0003001491212523,0.314273756377551,0.3187181122448979
gas_35429,WL,test,attention_unet,0.8694379564201874,0.7690316169355893,0.1416313795408959,82.73451516749222,0.1760204136371612,0.74749755859375,0.0001075922891682,0.0003222992985651,0.0004688497744526,0.0003395826816545,0.6004464285714286,0.7477279974489796
gas_36047,WL,test,unetpp,0.9490516206482592,0.9030430412135612,0.3267241379310345,81.32632025216535,0.0845822691917419,0.8452911376953125,6.839362592362838e-05,0.0003645884502098,0.0003231072484024,0.0003361687123542,0.8137755102040817,0.8463807397959183
gas_33143,WL,test,unetpp,0.8872324351548728,0.79732053951299,0.2161073825503355,77.75885639640916,0.044622927904129,0.19342041015625,0.0001251393309602,0.0005792815703634,0.0005776254415905,0.0002631786034435,0.2025271045918367,0.193180006377551
gas_33589,WL,test,unet,0.8952129176061996,0.8103035705907192,0.1855277475516866,77.48740556181764,0.080576367676258,0.37921142578125,3.672937498103535e-05,0.0002224628692918,0.0002697865635651,0.0001685436982973,0.3900071747448979,0.3789461096938775
gas_32778,WL,test,unet,0.8832061937834453,0.7908408775793165,0.174679728711379,77.37437811780444,0.1022201851010322,0.423431396484375,3.74336108292032e-05,0.0004213708993793,0.0003867094384363,0.0002647190855316,0.4501554528061224,0.4250637755102041
gas_32934,WL,test,attention_unet,0.8756385003171635,0.7787873389156126,0.0599746139200338,77.27481755673561,0.1484773606061935,0.5482177734375,2.817744956459646e-05,0.0001146486407475,9.377259611594324e-05,9.609012193239132e-05,0.6457270408163265,0.5481903698979592
gas_34323,WL,test,unetpp,0.8531003703352008,0.7438317602252028,0.2259835315645013,77.23855494113677,0.0616629458963871,0.1942291259765625,2.953849127562584e-05,0.0001282471002654,0.0001056697153241,5.8246215751740256e-05,0.2245894451530612,0.1951729910714285
